39a547ec3d98425a995a7200b8cd9218,Is This Real Life? VR Podcast,pureVR,https://cdn-images-1.listennotes.com/podcasts/is-this-real-life-vr-podcast-purevr-vHNBwbZLTjc.300x300.jpg,https://cdn-images-1.listennotes.com/podcasts/is-this-real-life-vr-podcast-purevr-vHNBwbZLTjc.300x300.jpg,https://www.listennotes.com/c/39a547ec3d98425a995a7200b8cd9218/,77,True,"Is This Real Life? - A podcast for the virtual reality enthusiast where we discuss the latest games, tech and VR news.",896071827,https://www.listennotes.com/c/r/39a547ec3d98425a995a7200b8cd9218,1486494778000,1404415663000,English,United States,http://purevr.libsyn.com/webpage?utm_source=listennotes.com&utm_campaign=Listen+Notes&utm_medium=website,False,purevrn@gmail.com,"[67, 127, 130, 131, 139]"
81277e7261c44eb997e4012390de7f6a,VR Gamers Podcast,Brent Burpee,https://cdn-images-1.listennotes.com/podcasts/vr-gamers-podcast-brent-burpee-4MDpGK8EFuZ.300x300.jpg,https://cdn-images-1.listennotes.com/podcasts/vr-gamers-podcast-brent-burpee-4MDpGK8EFuZ.300x300.jpg,https://www.listennotes.com/c/81277e7261c44eb997e4012390de7f6a/,34,False,Podcast by Brent Burpee,1150985280,https://www.listennotes.com/c/r/81277e7261c44eb997e4012390de7f6a,1501440160000,1469160477000,English,United States,http://soundcloud.com/user-898913960?utm_source=listennotes.com&utm_campaign=Listen+Notes&utm_medium=website,False,vrgamerspodcast@gmail.com,"[67, 127, 139]"
7ec3a0c30cdb49a98871273a6c968e2d,Duncan Trussell Family Hour,Duncan Trussell Family Hour,https://cdn-images-1.listennotes.com/podcasts/duncan-trussell-family-hour-duncan-trussell-F21BVzwWunM.300x300.jpg,https://cdn-images-1.listennotes.com/podcasts/duncan-trussell-family-hour-duncan-trussell-F21BVzwWunM.300x300.jpg,https://www.listennotes.com/c/7ec3a0c30cdb49a98871273a6c968e2d/,429,True,"A weekly salon-style supershow, where comedian Duncan Trussell and guests explore the outer reaches of the multiverse.",350580455,https://www.listennotes.com/c/r/7ec3a0c30cdb49a98871273a6c968e2d,1573762173000,1263166020000,English,United States,http://www.duncantrussell.com/?utm_source=listennotes.com&utm_campaign=Listen+Notes&utm_medium=website,False,rss@audioboom.com,"[67, 69, 100, 133, 139, 127]"
afeed00322394a9eb72a68de5ac11126,Everything Virtual - Your Source for Everything VR and Virtual Reality,Everything Virtual,https://cdn-images-1.listennotes.com/podcasts/everything-virtual-your-source-for-FPO06DHEZpQ--nhcd_9u0Ma.300x300.jpg,https://cdn-images-1.listennotes.com/podcasts/everything-virtual-your-source-for-FPO06DHEZpQ--nhcd_9u0Ma.300x300.jpg,https://www.listennotes.com/c/afeed00322394a9eb72a68de5ac11126/,182,False,"Welcome to Everything Virtual (formerly Everything Vive)!
We chat news, game reviews, and more on the podcast! 
 Support this podcast: <a href=""https://anchor.fm/everythingvirtual/support"" rel=""payment"">https://anchor.fm/everythingvirtual/support</a>",1158675783,https://www.listennotes.com/c/r/afeed00322394a9eb72a68de5ac11126,1574398405000,1474787385179,English,United States,https://anchor.fm/everythingvirtual?utm_source=listennotes.com&utm_campaign=Listen+Notes&utm_medium=website,False,everythingvive@gmail.com,"[67, 127, 131, 139]"
61a970ca75314ef181cdd6794a95ab72,This is Only a Test,"Will Smith, Norman Chan, Jeremy Williams",https://cdn-images-1.listennotes.com/podcasts/this-is-only-a-test-will-smith-norman-chan-9NRwv-IP32x.300x300.jpg,https://cdn-images-1.listennotes.com/podcasts/this-is-only-a-test-will-smith-norman-chan-9NRwv-IP32x.300x300.jpg,https://www.listennotes.com/c/61a970ca75314ef181cdd6794a95ab72/,523,False,"This is the official podcast of Tested.com. Tested brings you the week's technology and science news, with hosts Will Smith, Norman Chan, and Jeremy Williams. There's no jargon here, just solid explanations of the week's news--and plenty of wacky tangents. Make sure you stick around after the outro for fake outtakes!",360889910,https://www.listennotes.com/c/r/61a970ca75314ef181cdd6794a95ab72,1574323200000,1267473600515,English,United States,http://www.tested.com/this-is-only-a-test/?utm_source=listennotes.com&utm_campaign=Listen+Notes&utm_medium=website,False,podcast@tested.com,"[127, 67, 107, 131, 139]"
a062c5df5f0044a88b370f6b98356445,LHVR – VRNews.tv,Left-Handed VR Podcast,https://cdn-images-1.listennotes.com/podcasts/lhvr-vrnewstv-left-handed-vr-podcast-jFYnVskBA3W.300x300.jpg,https://cdn-images-1.listennotes.com/podcasts/lhvr-vrnewstv-left-handed-vr-podcast-jFYnVskBA3W.300x300.jpg,https://www.listennotes.com/c/a062c5df5f0044a88b370f6b98356445/,63,True,Home of the Left-Handed VR Podcast,924707898,https://www.listennotes.com/c/r/a062c5df5f0044a88b370f6b98356445,1491229595000,1405483502000,English,United States,https://vrnews.tv?utm_source=listennotes.com&utm_campaign=Listen+Notes&utm_medium=website,False,coznefx@gmail.com,"[85, 67, 82, 127, 139]"
6ea43a29b30440389b119a91e436c24c,Real Virtual Show - Virtual Reality & Augmented Reality Conversations - VR,Malia Probst,https://cdn-images-1.listennotes.com/podcasts/real-virtual-show-virtual-reality-augmented-qYL5g18yPbh.300x300.jpg,https://cdn-images-1.listennotes.com/podcasts/real-virtual-show-virtual-reality-augmented-qYL5g18yPbh.300x300.jpg,https://www.listennotes.com/c/6ea43a29b30440389b119a91e436c24c/,79,False,"Want to discover more about virtual reality and augmented reality? The Real Virtual Show is a talk show focused on all things mixed reality: we have epic conversations with leaders in the exciting VR / AR industry and discover the endless creative, business, entrepreneur, and development possibilities in our exciting new world of mixed reality technology.",1082507104,https://www.listennotes.com/c/r/6ea43a29b30440389b119a91e436c24c,1504503000000,1454182099000,English,United States,http://www.realvirtualshow.com?utm_source=listennotes.com&utm_campaign=Listen+Notes&utm_medium=website,False,info@realvirtualshow.com,"[67, 93, 122, 127, 131, 139]"
7f306f4e80544cf6b3a39f018210653e,VR Roundtable - Virtual Reality Podcast,VR Roundtable - Virtual Reality Enthusiasts,https://cdn-images-1.listennotes.com/podcasts/vr-roundtable-virtual-reality-podcast-vr-e3xyOlTm4gB.300x300.jpg,https://cdn-images-1.listennotes.com/podcasts/vr-roundtable-virtual-reality-podcast-vr-e3xyOlTm4gB.300x300.jpg,https://www.listennotes.com/c/7f306f4e80544cf6b3a39f018210653e/,138,True,Virtual Reality News and Discussion Podcast,1163547080,https://www.listennotes.com/c/r/7f306f4e80544cf6b3a39f018210653e,1570388940000,1475434800000,English,United States,http://vrroundtable.blogspot.com/?utm_source=listennotes.com&utm_campaign=Listen+Notes&utm_medium=website,False,vrroundtable@gmail.com,"[85, 67, 82, 127, 131, 139]"
b813c1b8a79e426eac485fe7dcfc637c,Everything VR & AR,The VRAR Association,https://cdn-images-1.listennotes.com/podcasts/everything-vr-ar-the-vrar-association-eKD_Y3wb2lS.300x300.jpg,https://cdn-images-1.listennotes.com/podcasts/everything-vr-ar-the-vrar-association-eKD_Y3wb2lS.300x300.jpg,https://www.listennotes.com/c/b813c1b8a79e426eac485fe7dcfc637c/,164,False,"Everything VR & AR is a weekly podcast covering technologists, enthusiasts, and companies with real world deployments of virtual reality and augmented reality experiences. Learn from interviews with the leaders in gaming, entertainment, productivity, enterprise, social, education, medicine, software, hardware, psychology and more. This podcast covers everything that is VR and AR including the hottest topics and news in virtual reality and augmented reality. Nathan Pettyjohn, Founder of the VR/AR Association is your host.",1092255853,https://www.listennotes.com/c/r/b813c1b8a79e426eac485fe7dcfc637c,1574335800000,1457580727158,English,United States,http://thevrara.com/podcast?utm_source=listennotes.com&utm_campaign=Listen+Notes&utm_medium=website,False,podcast@thevrara.com,"[67, 111, 127, 130, 139]"
a231e1b8129f4d0eb72fa6b3fa76c2ab,MIND & MACHINE: Future Tech + Futurist Ideas + Futurism,"August Bradley — Future Tech Strategist, Futurist, Technology Dev.",https://cdn-images-1.listennotes.com/podcasts/mind-machine-future-tech-futurist-ideas-SfV2UzrwAtm-0FORvGPjk3u.300x300.jpg,https://cdn-images-1.listennotes.com/podcasts/mind-machine-future-tech-futurist-ideas-SfV2UzrwAtm-0FORvGPjk3u.300x300.jpg,https://www.listennotes.com/c/a231e1b8129f4d0eb72fa6b3fa76c2ab/,61,False,"Weekly interview show with people at the forefront of transformational technologies. Exploring emerging technologies, futurist ideas and the sociological, moral and philosophical impact of these exponential changes. 

MIND & MACHINE is focused on technologies and cultural forces that will transform our world: Artificial Intelligence, Robotics, Augmented Reality,  Space Exploration, Life Extension, Blockchain, Cryptocurrencies, Virtual Reality, IoT Connected Devices, Genomics, Gene Editing, Transhumanism and more.",1276405231,https://www.listennotes.com/c/r/a231e1b8129f4d0eb72fa6b3fa76c2ab,1574073000000,1503950866054,English,United States,http://www.mindandmachine.io?utm_source=listennotes.com&utm_campaign=Listen+Notes&utm_medium=website,False,a@mindandmachine.io,"[67, 107, 122, 127, 139]"
